sex,age,race,hispanic,educ,empstat,hrs_wk,income,deg_bachelors,deg_masters,deg_profession,deg_phd,i_female,i_black,i_white,i_hispanic,i_workforce,i_employed
Male,36,White,Non-Hispanic,16,Employed,40,90000,1,0,0,0,0,0,1,0,1,1
Male,18,White,Non-Hispanic,12,Employed,22,7800,0,0,0,0,0,0,1,0,1,1
Female,46,White,Non-Hispanic,14,Employed,35,28000,0,0,0,0,1,0,1,0,1,1
Male,21,Other,Non-Hispanic,12,Employed,1,1500,0,0,0,0,0,0,0,0,1,1
Female,19,Black,Non-Hispanic,13,Not in labor force,5,4600,0,0,0,0,1,1,0,0,0,0
Female,53,Other,Hispanic,,Employed,25,25000,0,0,0,0,1,0,0,1,1,1
Female,85,White,Non-Hispanic,13,Not in labor force,0,7450,0,0,0,0,1,0,1,0,0,0
Female,18,Other,Hispanic,12,Not in labor force,0,0,0,0,0,0,1,0,0,1,0,0
Male,62,White,Non-Hispanic,13,Employed,55,234250,0,0,0,0,0,0,1,0,1,1
Female,64,White,Non-Hispanic,17,Employed,38,31810,1,1,0,0,1,0,1,0,1,1
Female,82,White,Non-Hispanic,12,Not in labor force,0,10470,0,0,0,0,1,0,1,0,0,0
Female,67,White,Non-Hispanic,16,Not in labor force,0,63000,1,0,0,0,1,0,1,0,0,0
Male,72,White,Non-Hispanic,12,Not in labor force,0,10800,0,0,0,0,0,0,1,0,0,0
Male,49,Other,Non-Hispanic,12,Employed,50,52000,0,0,0,0,0,0,0,0,1,1
Male,67,White,Non-Hispanic,9,Not in labor force,0,9000,0,0,0,0,0,0,1,0,0,0
Male,61,Black,Non-Hispanic,14,Not in labor force,0,1700,0,0,0,0,0,1,0,0,0,0
Male,42,Other,Hispanic,9,Employed,40,24000,0,0,0,0,0,0,0,1,1,1
Female,52,White,Non-Hispanic,13,Employed,50,44100,0,0,0,0,1,0,1,0,1,1
Male,26,White,Non-Hispanic,14,Employed,42,50000,0,0,0,0,0,0,1,0,1,1
Male,33,White,Non-Hispanic,12,Employed,50,74000,0,0,0,0,0,0,1,0,1,1
Female,32,Other,Hispanic,13,Employed,40,69000,0,0,0,0,1,0,0,1,1,1
Female,64,Other,Hispanic,12,Not in labor force,0,5000,0,0,0,0,1,0,0,1,0,0
Female,59,White,Non-Hispanic,12,Employed,40,25000,0,0,0,0,1,0,1,0,1,1
Female,95,White,Non-Hispanic,12,Not in labor force,0,37800,0,0,0,0,1,0,1,0,0,0
Male,21,White,Non-Hispanic,13,Employed,8,17900,0,0,0,0,0,0,1,0,1,1
Male,55,White,Hispanic,12,Employed,48,51000,0,0,0,0,0,0,1,1,1,1
Female,23,White,Non-Hispanic,16,Employed,40,42000,1,0,0,0,1,0,1,0,1,1
Female,78,White,Non-Hispanic,12,Employed,37,56400,0,0,0,0,1,0,1,0,1,1
Female,40,White,Non-Hispanic,12,Employed,80,10400,0,0,0,0,1,0,1,0,1,1
Female,72,White,Non-Hispanic,12,Not in labor force,0,1500,0,0,0,0,1,0,1,0,0,0
Male,32,Other,Non-Hispanic,12,Employed,45,50000,0,0,0,0,0,0,0,0,1,1
Male,30,White,Non-Hispanic,12,Employed,40,70000,0,0,0,0,0,0,1,0,1,1
Female,31,White,Non-Hispanic,13,Employed,38,25200,0,0,0,0,1,0,1,0,1,1
Male,63,White,Non-Hispanic,16,Employed,65,75000,1,0,0,0,0,0,1,0,1,1
Female,60,White,Non-Hispanic,16,Not in labor force,35,3200,1,0,0,0,1,0,1,0,0,0
Male,29,White,Non-Hispanic,17,Employed,40,137250,1,0,0,1,0,0,1,0,1,1
Female,55,Black,Non-Hispanic,14,Employed,30,18200,0,0,0,0,1,1,0,0,1,1
Male,42,White,Non-Hispanic,10,Unemployed,40,10000,0,0,0,0,0,0,1,0,1,0
Female,59,White,Non-Hispanic,12,Not in labor force,0,9600,0,0,0,0,1,0,1,0,0,0
Female,75,White,Non-Hispanic,13,Not in labor force,0,32300,0,0,0,0,1,0,1,0,0,0
Female,71,White,Non-Hispanic,13,Not in labor force,0,24500,0,0,0,0,1,0,1,0,0,0
Male,34,White,Non-Hispanic,10,Not in labor force,0,11200,0,0,0,0,0,0,1,0,0,0
Male,36,White,Non-Hispanic,11,Not in labor force,0,0,0,0,0,0,0,0,1,0,0,0
Female,71,Other,Non-Hispanic,12,Not in labor force,0,10700,0,0,0,0,1,0,0,0,0,0
Female,32,White,Non-Hispanic,12,Unemployed,0,0,0,0,0,0,1,0,1,0,1,0
Male,37,White,Non-Hispanic,12,Not in labor force,0,0,0,0,0,0,0,0,1,0,0,0
Female,40,White,Non-Hispanic,13,Employed,40,67800,0,0,0,0,1,0,1,0,1,1
Female,59,White,Non-Hispanic,16,Employed,24,18500,1,0,0,0,1,0,1,0,1,1
Female,64,White,Non-Hispanic,12,Employed,30,28000,0,0,0,0,1,0,1,0,1,1
Female,20,White,Hispanic,9,Not in labor force,40,26300,0,0,0,0,1,0,1,1,0,0
Male,70,Black,Non-Hispanic,12,Not in labor force,0,10800,0,0,0,0,0,1,0,0,0,0
Male,53,White,Non-Hispanic,17,Not in labor force,0,143000,1,1,0,0,0,0,1,0,0,0
Male,70,White,Non-Hispanic,13,Employed,40,37700,0,0,0,0,0,0,1,0,1,1
Female,69,Black,Non-Hispanic,13,Not in labor force,0,1400,0,0,0,0,1,1,0,0,0,0
Male,82,White,Non-Hispanic,12,Not in labor force,0,17800,0,0,0,0,0,0,1,0,0,0
Male,74,White,Non-Hispanic,12,Employed,25,163800,0,0,0,0,0,0,1,0,1,1
Female,80,White,Non-Hispanic,16,Not in labor force,0,14290,1,0,0,0,1,0,1,0,0,0
Male,19,Other,Hispanic,12,Employed,40,40000,0,0,0,0,0,0,0,1,1,1
Female,35,Black,Non-Hispanic,12,Employed,50,25000,0,0,0,0,1,1,0,0,1,1
Male,28,Other,Hispanic,13,Employed,40,9600,0,0,0,0,0,0,0,1,1,1
Male,58,White,Non-Hispanic,16,Employed,40,50000,1,0,0,0,0,0,1,0,1,1
Male,31,White,Non-Hispanic,14,Employed,40,39600,0,0,0,0,0,0,1,0,1,1
Male,30,White,Non-Hispanic,,Not in labor force,0,0,0,0,0,0,0,0,1,0,0,0
Male,48,Other,Non-Hispanic,14,Employed,40,102000,0,0,0,0,0,0,0,0,1,1
Male,59,White,Non-Hispanic,17,Employed,48,428000,1,1,0,0,0,0,1,0,1,1
Female,40,Other,Non-Hispanic,12,Employed,40,43700,0,0,0,0,1,0,0,0,1,1
Female,41,White,Non-Hispanic,17,Employed,40,84000,1,1,0,0,1,0,1,0,1,1
Female,64,Chinese,Non-Hispanic,16,Employed,40,64010,1,0,0,0,1,0,0,0,1,1
Female,54,White,Non-Hispanic,16,Employed,40,68000,1,0,0,0,1,0,1,0,1,1
Female,74,White,Non-Hispanic,12,Not in labor force,0,57000,0,0,0,0,1,0,1,0,0,0
Male,30,White,Non-Hispanic,12,Employed,70,50000,0,0,0,0,0,0,1,0,1,1
Male,52,White,Non-Hispanic,12,Employed,40,73000,0,0,0,0,0,0,1,0,1,1
Female,54,White,Non-Hispanic,17,Employed,40,61000,1,1,0,0,1,0,1,0,1,1
Male,59,White,Non-Hispanic,,Employed,80,35400,0,0,0,0,0,0,1,0,1,1
Male,30,Black,Non-Hispanic,12,Employed,40,86000,0,0,0,0,0,1,0,0,1,1
Female,40,White,Non-Hispanic,16,Employed,40,35000,1,0,0,0,1,0,1,0,1,1
Female,47,Black,Non-Hispanic,12,Not in labor force,0,800,0,0,0,0,1,1,0,0,0,0
Male,39,White,Non-Hispanic,12,Employed,50,91000,0,0,0,0,0,0,1,0,1,1
Female,30,Other,Non-Hispanic,17,Employed,40,55000,1,1,0,0,1,0,0,0,1,1
Female,63,White,Non-Hispanic,16,Not in labor force,0,0,1,0,0,0,1,0,1,0,0,0
Male,76,White,Non-Hispanic,16,Not in labor force,0,26800,1,0,0,0,0,0,1,0,0,0
Female,62,Other,Non-Hispanic,9,Employed,54,20000,0,0,0,0,1,0,0,0,1,1
Female,44,White,Non-Hispanic,17,Employed,45,70000,1,1,0,0,1,0,1,0,1,1
Male,59,White,Non-Hispanic,13,Employed,50,239000,0,0,0,0,0,0,1,0,1,1
Female,56,White,Non-Hispanic,10,Not in labor force,0,0,0,0,0,0,1,0,1,0,0,0
Male,44,Black,Hispanic,17,Employed,40,48100,1,1,0,0,0,1,0,1,1,1
Male,35,Black,Non-Hispanic,12,Employed,40,17000,0,0,0,0,0,1,0,0,1,1
Female,19,White,Non-Hispanic,12,Employed,5,100,0,0,0,0,1,0,1,0,1,1
Male,56,White,Non-Hispanic,12,Not in labor force,30,18800,0,0,0,0,0,0,1,0,0,0
Male,86,White,Non-Hispanic,16,Not in labor force,0,87500,1,0,0,0,0,0,1,0,0,0
Male,70,White,Non-Hispanic,12,Unemployed,0,53800,0,0,0,0,0,0,1,0,1,0
Male,68,White,Non-Hispanic,13,Not in labor force,0,32100,0,0,0,0,0,0,1,0,0,0
Female,61,White,Non-Hispanic,13,Employed,30,160000,0,0,0,0,1,0,1,0,1,1
Male,66,White,Non-Hispanic,12,Employed,40,90000,0,0,0,0,0,0,1,0,1,1
Female,60,White,Non-Hispanic,12,Employed,84,-10000,0,0,0,0,1,0,1,0,1,1
Male,60,White,Non-Hispanic,12,Employed,40,282000,0,0,0,0,0,0,1,0,1,1
Female,68,White,Non-Hispanic,16,Employed,60,43600,1,0,0,0,1,0,1,0,1,1
Male,59,White,Non-Hispanic,,Employed,40,41000,0,0,0,0,0,0,1,0,1,1
Female,72,Chinese,Non-Hispanic,16,Not in labor force,0,63200,1,0,0,0,1,0,0,0,0,0
Female,32,Other,Non-Hispanic,16,Not in labor force,0,0,1,0,0,0,1,0,0,0,0,0
Male,46,Black,Non-Hispanic,14,Not in labor force,0,0,0,0,0,0,0,1,0,0,0,0
Female,22,White,Non-Hispanic,12,Employed,40,26000,0,0,0,0,1,0,1,0,1,1
Female,27,White,Non-Hispanic,12,Employed,40,50000,0,0,0,0,1,0,1,0,1,1
Female,27,White,Non-Hispanic,17,Employed,40,57000,1,1,0,0,1,0,1,0,1,1
Female,57,White,Non-Hispanic,17,Employed,40,60000,1,1,0,0,1,0,1,0,1,1
Female,51,White,Non-Hispanic,16,Employed,25,30600,1,0,0,0,1,0,1,0,1,1
Female,62,Black,Non-Hispanic,12,Employed,45,45000,0,0,0,0,1,1,0,0,1,1
Male,74,White,Non-Hispanic,12,Employed,40,178300,0,0,0,0,0,0,1,0,1,1
Male,31,White,Non-Hispanic,10,Not in labor force,0,0,0,0,0,0,0,0,1,0,0,0
Male,89,White,Non-Hispanic,13,Not in labor force,0,12000,0,0,0,0,0,0,1,0,0,0
Male,35,White,Non-Hispanic,13,Employed,40,28400,0,0,0,0,0,0,1,0,1,1
Female,59,White,Hispanic,8,Not in labor force,0,0,0,0,0,0,1,0,1,1,0,0
Male,39,White,Non-Hispanic,14,Employed,55,130000,0,0,0,0,0,0,1,0,1,1
Female,42,White,Non-Hispanic,17,Employed,40,69000,1,1,0,0,1,0,1,0,1,1
Female,71,White,Non-Hispanic,12,Not in labor force,0,12600,0,0,0,0,1,0,1,0,0,0
Female,51,White,Non-Hispanic,13,Employed,40,76000,0,0,0,0,1,0,1,0,1,1
Male,83,White,Non-Hispanic,16,Not in labor force,0,65000,1,0,0,0,0,0,1,0,0,0
Male,87,White,Non-Hispanic,17,Not in labor force,0,123900,1,1,0,0,0,0,1,0,0,0
Male,66,White,Non-Hispanic,12,Employed,50,536000,0,0,0,0,0,0,1,0,1,1
Male,51,Other,Hispanic,12,Employed,40,42080,0,0,0,0,0,0,0,1,1,1
Female,77,White,Non-Hispanic,16,Employed,35,435300,1,0,0,0,1,0,1,0,1,1
Male,85,White,Non-Hispanic,16,Not in labor force,0,14900,1,0,0,0,0,0,1,0,0,0
Female,28,White,Non-Hispanic,16,Employed,30,25000,1,0,0,0,1,0,1,0,1,1
Female,20,Other,Hispanic,13,Employed,20,13000,0,0,0,0,1,0,0,1,1,1
Female,61,White,Non-Hispanic,16,Not in labor force,0,0,1,0,0,0,1,0,1,0,0,0
Female,65,White,Non-Hispanic,14,Not in labor force,0,40000,0,0,0,0,1,0,1,0,0,0
Female,34,White,Non-Hispanic,13,Employed,36,18000,0,0,0,0,1,0,1,0,1,1
Female,70,White,Non-Hispanic,12,Not in labor force,0,18000,0,0,0,0,1,0,1,0,0,0
Male,20,White,Non-Hispanic,13,Employed,25,2300,0,0,0,0,0,0,1,0,1,1
Male,33,AIAN,Hispanic,14,Employed,40,90000,0,0,0,0,0,0,0,1,1,1
Female,46,Chinese,Non-Hispanic,12,Employed,80,36000,0,0,0,0,1,0,0,0,1,1
Female,39,White,Non-Hispanic,12,Employed,30,25000,0,0,0,0,1,0,1,0,1,1
Male,53,White,Non-Hispanic,12,Not in labor force,0,1100,0,0,0,0,0,0,1,0,0,0
Female,54,Other,Hispanic,12,Employed,40,39400,0,0,0,0,1,0,0,1,1,1
Male,43,White,Non-Hispanic,16,Not in labor force,40,75000,1,0,0,0,0,0,1,0,0,0
Male,79,White,Non-Hispanic,12,Not in labor force,0,4100,0,0,0,0,0,0,1,0,0,0
Female,59,Other,Non-Hispanic,8,Unemployed,8,14000,0,0,0,0,1,0,0,0,1,0
Female,58,White,Non-Hispanic,17,Not in labor force,0,0,1,1,0,0,1,0,1,0,0,0
Female,73,White,Non-Hispanic,13,Not in labor force,0,18200,0,0,0,0,1,0,1,0,0,0
Female,76,White,Non-Hispanic,9,Not in labor force,0,22800,0,0,0,0,1,0,1,0,0,0
Male,41,White,Non-Hispanic,12,Employed,47,44400,0,0,0,0,0,0,1,0,1,1
Female,67,Chinese,Non-Hispanic,17,Employed,40,100000,1,1,0,0,1,0,0,0,1,1
Female,18,Other,Hispanic,12,Not in labor force,20,750,0,0,0,0,1,0,0,1,0,0
Female,54,Other,Non-Hispanic,16,Not in labor force,0,51000,1,0,0,0,1,0,0,0,0,0
Female,62,Black,Non-Hispanic,12,Employed,30,70000,0,0,0,0,1,1,0,0,1,1
Male,51,Other,Hispanic,12,Employed,40,2800,0,0,0,0,0,0,0,1,1,1
Male,84,Chinese,Non-Hispanic,16,Not in labor force,0,97300,1,0,0,0,0,0,0,0,0,0
Male,72,White,Non-Hispanic,12,Not in labor force,0,38000,0,0,0,0,0,0,1,0,0,0
Female,65,Black,Non-Hispanic,12,Not in labor force,0,3200,0,0,0,0,1,1,0,0,0,0
Female,64,White,Non-Hispanic,12,Not in labor force,0,0,0,0,0,0,1,0,1,0,0,0
Female,69,White,Non-Hispanic,14,Not in labor force,0,0,0,0,0,0,1,0,1,0,0,0
Female,44,White,Non-Hispanic,17,Employed,20,15000,1,1,0,0,1,0,1,0,1,1
Male,36,Other,Hispanic,12,Employed,40,22000,0,0,0,0,0,0,0,1,1,1
Male,58,White,Non-Hispanic,12,Employed,40,55330,0,0,0,0,0,0,1,0,1,1
Female,57,White,Non-Hispanic,13,Employed,20,24000,0,0,0,0,1,0,1,0,1,1
Male,69,White,Non-Hispanic,16,Not in labor force,0,43600,1,0,0,0,0,0,1,0,0,0
Female,57,Other,Non-Hispanic,16,Employed,35,60000,1,0,0,0,1,0,0,0,1,1
Female,59,White,Non-Hispanic,12,Not in labor force,0,0,0,0,0,0,1,0,1,0,0,0
Male,49,White,Non-Hispanic,16,Employed,60,150000,1,0,0,0,0,0,1,0,1,1
Female,31,White,Non-Hispanic,14,Employed,40,43000,0,0,0,0,1,0,1,0,1,1
Male,33,White,Non-Hispanic,16,Not in labor force,0,0,1,0,0,0,0,0,1,0,0,0
Female,52,White,Non-Hispanic,16,Employed,42,222800,1,0,0,0,1,0,1,0,1,1
Male,41,White,Non-Hispanic,14,Employed,40,82000,0,0,0,0,0,0,1,0,1,1
Female,28,White,Non-Hispanic,14,Unemployed,60,48000,0,0,0,0,1,0,1,0,1,0
Male,34,Other,Hispanic,16,Employed,40,75000,1,0,0,0,0,0,0,1,1,1
Female,94,White,Non-Hispanic,13,Not in labor force,0,28300,0,0,0,0,1,0,1,0,0,0
Female,50,Other,Hispanic,14,Employed,40,43000,0,0,0,0,1,0,0,1,1,1
Male,37,Other,Hispanic,12,Not in labor force,0,0,0,0,0,0,0,0,0,1,0,0
Male,81,White,Non-Hispanic,16,Not in labor force,0,50900,1,0,0,0,0,0,1,0,0,0
Male,44,White,Non-Hispanic,16,Employed,60,80000,1,0,0,0,0,0,1,0,1,1
Male,66,White,Non-Hispanic,12,Not in labor force,0,52500,0,0,0,0,0,0,1,0,0,0
Female,28,White,Non-Hispanic,14,Employed,40,30000,0,0,0,0,1,0,1,0,1,1
Female,53,White,Non-Hispanic,14,Not in labor force,0,0,0,0,0,0,1,0,1,0,0,0
Male,45,White,Non-Hispanic,16,Employed,60,142700,1,0,0,0,0,0,1,0,1,1
Female,46,White,Non-Hispanic,16,Employed,5,6000,1,0,0,0,1,0,1,0,1,1
Male,49,White,Non-Hispanic,12,Employed,40,75000,0,0,0,0,0,0,1,0,1,1
Female,34,Black,Non-Hispanic,14,Unemployed,0,3500,0,0,0,0,1,1,0,0,1,0
Male,79,White,Non-Hispanic,12,Not in labor force,0,1300,0,0,0,0,0,0,1,0,0,0
Male,24,Other,Hispanic,13,Employed,38,36100,0,0,0,0,0,0,0,1,1,1
Female,37,White,Non-Hispanic,17,Employed,40,55000,1,1,0,0,1,0,1,0,1,1
Female,55,White,Non-Hispanic,12,Employed,45,90000,0,0,0,0,1,0,1,0,1,1
Male,22,White,Hispanic,13,Not in labor force,40,2400,0,0,0,0,0,0,1,1,0,0
Male,31,White,Non-Hispanic,16,Employed,40,55000,1,0,0,0,0,0,1,0,1,1
Male,32,White,Non-Hispanic,17,Employed,40,120000,1,1,0,0,0,0,1,0,1,1
Female,26,Other,Hispanic,17,Employed,40,47000,1,1,0,0,1,0,0,1,1,1
Female,40,Black,Non-Hispanic,12,Employed,30,54100,0,0,0,0,1,1,0,0,1,1
Male,32,AIAN,Non-Hispanic,12,Not in labor force,0,0,0,0,0,0,0,0,0,0,0,0
Male,93,White,Non-Hispanic,12,Not in labor force,0,43200,0,0,0,0,0,0,1,0,0,0
Female,25,Other,Non-Hispanic,16,Employed,40,50000,1,0,0,0,1,0,0,0,1,1
Female,43,Other,Non-Hispanic,,Employed,40,112000,0,0,0,0,1,0,0,0,1,1
Male,28,Other,Hispanic,12,Unemployed,40,9000,0,0,0,0,0,0,0,1,1,0
Male,61,White,Non-Hispanic,12,Employed,45,75000,0,0,0,0,0,0,1,0,1,1
Male,37,White,Non-Hispanic,12,Employed,45,68000,0,0,0,0,0,0,1,0,1,1
Male,93,White,Non-Hispanic,12,Not in labor force,0,30400,0,0,0,0,0,0,1,0,0,0
Female,90,White,Non-Hispanic,12,Not in labor force,0,13000,0,0,0,0,1,0,1,0,0,0
Female,25,Other,Hispanic,16,Employed,40,60000,1,0,0,0,1,0,0,1,1,1
Male,36,White,Non-Hispanic,16,Employed,55,125000,1,0,0,0,0,0,1,0,1,1
Male,60,Other,Hispanic,12,Not in labor force,40,40000,0,0,0,0,0,0,0,1,0,0
Female,22,White,Non-Hispanic,14,Employed,40,16000,0,0,0,0,1,0,1,0,1,1
Male,59,White,Non-Hispanic,13,Employed,25,72000,0,0,0,0,0,0,1,0,1,1
Male,26,Black,Non-Hispanic,12,Employed,35,25000,0,0,0,0,0,1,0,0,1,1
Female,25,White,Non-Hispanic,16,Employed,40,38400,1,0,0,0,1,0,1,0,1,1
Female,44,White,Non-Hispanic,17,Employed,45,64000,1,1,0,0,1,0,1,0,1,1
Female,56,White,Non-Hispanic,13,Not in labor force,0,320,0,0,0,0,1,0,1,0,0,0
Male,18,Other,Hispanic,12,Employed,24,8000,0,0,0,0,0,0,0,1,1,1
Female,66,White,Non-Hispanic,13,Not in labor force,0,6240,0,0,0,0,1,0,1,0,0,0
Male,81,Black,Non-Hispanic,14,Not in labor force,0,100800,0,0,0,0,0,1,0,0,0,0
Male,40,Other,Hispanic,14,Not in labor force,0,0,0,0,0,0,0,0,0,1,0,0
Female,59,White,Non-Hispanic,13,Not in labor force,0,29200,0,0,0,0,1,0,1,0,0,0
Female,47,White,Non-Hispanic,12,Employed,35,14000,0,0,0,0,1,0,1,0,1,1
Female,76,White,Non-Hispanic,17,Not in labor force,0,33300,1,0,0,1,1,0,1,0,0,0
Female,50,White,Non-Hispanic,17,Employed,40,133600,1,1,0,0,1,0,1,0,1,1
Male,35,White,Non-Hispanic,17,Employed,40,88030,1,1,0,0,0,0,1,0,1,1
Female,55,White,Non-Hispanic,12,Employed,32,15000,0,0,0,0,1,0,1,0,1,1
Female,58,White,Non-Hispanic,14,Employed,24,33800,0,0,0,0,1,0,1,0,1,1
Male,44,Other,Non-Hispanic,16,Employed,40,140100,1,0,0,0,0,0,0,0,1,1
Male,94,White,Non-Hispanic,12,Not in labor force,0,22600,0,0,0,0,0,0,1,0,0,0
Male,55,White,Non-Hispanic,12,Employed,40,53000,0,0,0,0,0,0,1,0,1,1
Male,52,White,Non-Hispanic,17,Employed,50,180000,1,1,0,0,0,0,1,0,1,1
Male,39,White,Non-Hispanic,17,Employed,35,140000,1,1,0,0,0,0,1,0,1,1
Male,53,White,Non-Hispanic,16,Employed,40,62000,1,0,0,0,0,0,1,0,1,1
Female,51,White,Non-Hispanic,16,Employed,40,58000,1,0,0,0,1,0,1,0,1,1
Female,81,Other,Non-Hispanic,16,Not in labor force,0,25000,1,0,0,0,1,0,0,0,0,0
Female,65,White,Non-Hispanic,12,Not in labor force,0,14600,0,0,0,0,1,0,1,0,0,0
Male,38,White,Non-Hispanic,13,Not in labor force,0,0,0,0,0,0,0,0,1,0,0,0
Female,84,White,Non-Hispanic,12,Not in labor force,0,89900,0,0,0,0,1,0,1,0,0,0
Female,31,AIAN,Hispanic,16,Employed,40,79000,1,0,0,0,1,0,0,1,1,1
Female,61,White,Non-Hispanic,16,Employed,50,130000,1,0,0,0,1,0,1,0,1,1
Male,64,White,Non-Hispanic,12,Not in labor force,0,34400,0,0,0,0,0,0,1,0,0,0
Male,58,White,Non-Hispanic,12,Not in labor force,0,31000,0,0,0,0,0,0,1,0,0,0
Female,64,Other,Hispanic,,Employed,30,420,0,0,0,0,1,0,0,1,1,1
Female,60,White,Non-Hispanic,13,Employed,40,6800,0,0,0,0,1,0,1,0,1,1
Female,41,White,Non-Hispanic,12,Not in labor force,0,0,0,0,0,0,1,0,1,0,0,0
Male,61,Other,Hispanic,4,Employed,60,40000,0,0,0,0,0,0,0,1,1,1
Male,18,White,Non-Hispanic,12,Not in labor force,0,0,0,0,0,0,0,0,1,0,0,0
Male,50,Other,Hispanic,12,Not in labor force,0,0,0,0,0,0,0,0,0,1,0,0
Female,79,White,Non-Hispanic,12,Not in labor force,0,25300,0,0,0,0,1,0,1,0,0,0
Male,65,White,Non-Hispanic,17,Employed,40,222000,1,0,0,1,0,0,1,0,1,1
Male,26,White,Non-Hispanic,12,Not in labor force,30,14000,0,0,0,0,0,0,1,0,0,0
Female,42,Black,Non-Hispanic,17,Employed,40,30000,1,1,0,0,1,1,0,0,1,1
Female,27,White,Non-Hispanic,17,Employed,42,62000,1,1,0,0,1,0,1,0,1,1
Female,57,Other,Non-Hispanic,13,Employed,38,30000,0,0,0,0,1,0,0,0,1,1
Female,83,White,Non-Hispanic,13,Not in labor force,0,0,0,0,0,0,1,0,1,0,0,0
Female,50,White,Non-Hispanic,14,Employed,30,95000,0,0,0,0,1,0,1,0,1,1
Male,48,White,Non-Hispanic,17,Employed,50,190000,1,0,1,0,0,0,1,0,1,1
Male,38,White,Non-Hispanic,16,Employed,50,109000,1,0,0,0,0,0,1,0,1,1
Female,68,Other,Non-Hispanic,14,Not in labor force,0,2600,0,0,0,0,1,0,0,0,0,0
Male,36,Other,Non-Hispanic,17,Employed,40,250000,1,0,0,1,0,0,0,0,1,1
Male,66,White,Non-Hispanic,16,Not in labor force,0,86000,1,0,0,0,0,0,1,0,0,0
Female,60,Black,Non-Hispanic,17,Employed,40,68400,1,1,0,0,1,1,0,0,1,1
Female,38,White,Non-Hispanic,14,Not in labor force,0,10100,0,0,0,0,1,0,1,0,0,0
Female,48,White,Non-Hispanic,16,Employed,45,100000,1,0,0,0,1,0,1,0,1,1
Male,47,AIAN,Hispanic,12,Employed,60,39000,0,0,0,0,0,0,0,1,1,1
Female,36,White,Non-Hispanic,17,Employed,36,252000,1,0,1,0,1,0,1,0,1,1
Male,56,Black,Non-Hispanic,12,Not in labor force,0,5100,0,0,0,0,0,1,0,0,0,0
Male,48,Other,Non-Hispanic,16,Employed,40,694000,1,0,0,0,0,0,0,0,1,1
Female,25,White,Non-Hispanic,14,Employed,50,26000,0,0,0,0,1,0,1,0,1,1
Male,45,White,Hispanic,12,Employed,50,85000,0,0,0,0,0,0,1,1,1,1
Male,70,Other,Hispanic,12,Not in labor force,0,0,0,0,0,0,0,0,0,1,0,0
Male,24,Black,Non-Hispanic,12,Not in labor force,0,0,0,0,0,0,0,1,0,0,0,0
Male,66,White,Non-Hispanic,16,Employed,20,111000,1,0,0,0,0,0,1,0,1,1
Male,71,White,Non-Hispanic,12,Not in labor force,0,2170,0,0,0,0,0,0,1,0,0,0
Male,30,Other,Hispanic,13,Employed,40,45000,0,0,0,0,0,0,0,1,1,1
Male,41,Other,Hispanic,17,Employed,40,47000,1,1,0,0,0,0,0,1,1,1
Female,39,White,Non-Hispanic,16,Employed,40,74000,1,0,0,0,1,0,1,0,1,1
Female,20,Other,Hispanic,13,Employed,40,10000,0,0,0,0,1,0,0,1,1,1
Female,38,White,Hispanic,12,Not in labor force,40,143000,0,0,0,0,1,0,1,1,0,0
Female,44,White,Hispanic,,Employed,40,12600,0,0,0,0,1,0,1,1,1,1
Female,21,White,Non-Hispanic,12,Employed,30,5000,0,0,0,0,1,0,1,0,1,1
Female,74,White,Non-Hispanic,12,Not in labor force,0,6000,0,0,0,0,1,0,1,0,0,0
Female,34,Black,Non-Hispanic,17,Not in labor force,0,0,1,0,1,0,1,1,0,0,0,0
Male,27,White,Non-Hispanic,16,Employed,50,130000,1,0,0,0,0,0,1,0,1,1
Female,37,White,Non-Hispanic,16,Employed,40,55000,1,0,0,0,1,0,1,0,1,1
Male,86,White,Non-Hispanic,16,Not in labor force,0,36800,1,0,0,0,0,0,1,0,0,0
Male,33,Black,Non-Hispanic,12,Not in labor force,40,11000,0,0,0,0,0,1,0,0,0,0
Male,56,Other,Non-Hispanic,16,Employed,40,280000,1,0,0,0,0,0,0,0,1,1
Male,61,White,Non-Hispanic,17,Employed,52,116000,1,1,0,0,0,0,1,0,1,1
Male,64,White,Non-Hispanic,16,Employed,50,52000,1,0,0,0,0,0,1,0,1,1
Female,62,Other,Non-Hispanic,12,Not in labor force,20,6700,0,0,0,0,1,0,0,0,0,0
Female,46,Other,Hispanic,8,Employed,40,40000,0,0,0,0,1,0,0,1,1,1
Female,62,White,Non-Hispanic,12,Not in labor force,0,14900,0,0,0,0,1,0,1,0,0,0
Male,44,Other,Hispanic,8,Employed,40,43000,0,0,0,0,0,0,0,1,1,1
Female,36,White,Non-Hispanic,12,Not in labor force,0,0,0,0,0,0,1,0,1,0,0,0
Female,86,White,Non-Hispanic,16,Not in labor force,0,35400,1,0,0,0,1,0,1,0,0,0
Female,44,White,Non-Hispanic,13,Employed,40,67000,0,0,0,0,1,0,1,0,1,1
Male,84,White,Non-Hispanic,12,Not in labor force,0,22800,0,0,0,0,0,0,1,0,0,0
Male,31,Black,Non-Hispanic,13,Employed,25,21500,0,0,0,0,0,1,0,0,1,1
Male,68,White,Non-Hispanic,16,Not in labor force,0,2300,1,0,0,0,0,0,1,0,0,0
Male,27,White,Non-Hispanic,12,Not in labor force,0,7300,0,0,0,0,0,0,1,0,0,0
